time,fridge,air conditioner1,air conditioner2,washing machine,laptop computer,iron,kitchen outlets,television,water filter,water motor
7/27/2013 5:30,0,0,0,0,0.046035714,0,0,71.87098276,0.357704545,0
7/27/2013 5:31,0,0,0,0,0.057816667,0,0,0,0.356283333,0
7/27/2013 5:32,0,0,0,0,0.04905,0,0,0,0.354583333,0
7/27/2013 5:33,0,0,0,0,0.050614035,0,0,0,0.339105263,0
7/27/2013 5:34,0,0,0,0,0.04585,0,0,0,0.36665,0
7/27/2013 5:35,0,0,0,0,0.04025,0,0,0,0.34815,0
7/27/2013 5:36,0,0,0,0,0.04705,0,0,0,0.362982759,0
7/27/2013 5:37,0,0,0,0,0.048166667,0,0,0,0.3487,0
7/27/2013 5:38,0,0,0,0,0.049983333,0,0,0,0.339026316,0
7/27/2013 5:39,0,0,0,0,0.040066667,0,0,0,0.363783333,0
7/27/2013 5:40,0,0,0,0,0.045655172,0,0,0,0.349864407,0
7/27/2013 5:41,0,0,0,0,28.1273,0,0,0,0.343762712,0
7/27/2013 5:42,0,0,0,0,60.38045,0,0,0,0.365583333,0
7/27/2013 5:43,0,0,0,0,62.11025,0,0,0,0.349578947,0
7/27/2013 5:44,0,0,0,0,62.70553448,0,0,0,0.355216667,0
7/27/2013 5:45,0,0,0,0,64.07588333,0,0,0,0.3399,0
7/27/2013 5:46,0,0,0,0,62.83535,0,0,0,0.33227907,0
7/27/2013 5:47,0,0,0,0,64.36868421,0,0,0,0.354068966,0
7/27/2013 5:48,0,0,0,0,62.08251667,0,0,0,0.343552632,0
7/27/2013 5:49,0,0,0,0,63.0248,0,0,0,0.352983333,0
7/27/2013 5:50,0,0,0,0,61.1583,0,0,0,0.340516667,0
7/27/2013 5:51,0,0,0,0,60.9250339,0,0,0,0.362466667,0
7/27/2013 5:52,0,0,0,0,61.76248333,0,0,0,0.3482,0
7/27/2013 5:53,0,0,0,0,62.7567,0,0,0,0.340473684,0
7/27/2013 5:54,0,0,0,0,63.16540678,0,0,0,0.352135593,0
7/27/2013 5:55,0,0,0,0,63.39101667,0,0,0,0.357766667,0
7/27/2013 5:56,0,0,0,0,63.74193333,0,0,0,0.360816667,0
7/27/2013 5:57,0,0,0,0,63.37571667,0,0,0,0.349661017,0
7/27/2013 5:58,0,0,0,0,63.85037288,0,0,0,0.362131579,0
7/27/2013 5:59,0,0,0,0,62.9581,0,0,0,0.373283333,0
7/27/2013 6:00,0,0,0,0,62.757,0,0,0,0.353483333,0
7/27/2013 6:01,0,0,0,0,62.80023729,0,0,0,0.34245614,0
7/27/2013 6:02,0,0,0,0,68.78163333,0,0,0,0.357966102,0
7/27/2013 6:03,0,0,0,0,63.49743333,0,0,0,0.359088889,0
7/27/2013 6:04,0,0,0,0,66.65308475,0,0,0,0.365982759,0
7/27/2013 6:05,0,0,0,0,67.40153333,0,0,0,0.362614035,0
7/27/2013 6:06,0,0,0,0,64.43388136,0,0,0,0.357266667,0
7/27/2013 6:07,0,0,0,0,65.66181034,0,0,0,0.357466667,0
7/27/2013 6:08,0,0,0,0,62.48626316,0,0,0,0.365,0
7/27/2013 6:09,0,0,0,0,62.90436667,0,0,0,0.343566667,0
7/27/2013 6:10,0,0,0,0,57.86571667,0,0,0,0.362220339,0
7/27/2013 6:11,0,0,0,0,55.62855,0,0,0,0.34815,0
7/27/2013 6:12,0,0,0,0,54.85315,0,0,0,0.363983051,0
7/27/2013 6:13,0,0,0,0,54.12955,0,0,0,0.366868421,0
7/27/2013 6:14,0,0,0,0,49.47093333,0,0,0,0.346966667,0
7/27/2013 6:15,0,0,0,0,47.56513333,0,0,0,0.337293103,0
7/27/2013 6:16,0,0,0,0,42.1206,0,0,0,0.361316667,0
7/27/2013 6:17,0,0,0,0,40.20686667,0,0,0,0.3495,0
7/27/2013 6:18,0,0,0,0,39.05551667,0,0,0,0.331176471,0
7/27/2013 6:19,0,0,0,0,37.553,0,0,0,0.351413793,0
7/27/2013 6:20,0,0,0,0,36.29725,0,0,0,0.368322034,0
7/27/2013 6:21,0,0,0,0,35.2172,0,0,0,0.353716667,0
7/27/2013 6:22,0,0,0,0,34.20346667,0,0,0,0.363033333,0
7/27/2013 6:23,0,0,0,0,33.23166667,0,0,0,0.359184211,0
7/27/2013 6:24,0,0,0,0,32.23205,0,0,0,0.339733333,0
7/27/2013 6:25,0,0,0,0,31.4043,0,0,0,0.336948276,0
7/27/2013 6:26,0,0,0,0,30.4863,0,0,0,0.349316667,0
7/27/2013 6:27,0,0,0,0,29.75066667,0,0,0,0.3508,0
7/27/2013 6:28,0,0,0,0,29.08498333,0,0,0,15.78665625,0
7/27/2013 6:29,0,0,0,0,28.5047,0,0,0,45.93146667,0
7/27/2013 6:30,0,0,0,0,27.95823333,0,0,0,46.00088636,0
7/27/2013 6:31,0,0,0,0,27.28033333,0,0,0,46.28595,0
7/27/2013 6:32,0,0,0,0,26.93495,0,0,0,45.52269697,0
7/27/2013 6:33,0,0,0,0,26.44683333,0,0,0,0.361675676,0
7/27/2013 6:34,0,0,0,0,26.56365,0,0,0,0.35985,0
7/27/2013 6:35,0,0,0,0,30.35186667,0,0,0,0.3411,0
7/27/2013 6:36,0,0,0,0,33.99601667,0,0,0,0.349,0
7/27/2013 6:37,0,0,0,0,33.6327,0,0,0,0.347186441,0
7/27/2013 6:38,0,0,0,0,27.4648,0,0,0,0.339868421,0
7/27/2013 6:39,0,0,0,0,26.30891667,0,0,0,0.352551724,0
7/27/2013 6:40,0,0,0,0,29.2746,0,0,0,0.347125,0
7/27/2013 6:41,0,0,0,0,24.27566667,0,0,0,0.358086207,0
7/27/2013 6:42,0,0,0,0,22.85841667,0,0,0,0.359,0
7/27/2013 6:43,0,0,0,0,22.25893333,0,0,71.2655,0.365894737,0
7/27/2013 6:44,0,0,0,0,22.24158333,0,0,75.25146552,0.363305085,0
7/27/2013 6:45,0,0,0,0,20.46476667,0,0,75.0207,0.378,0
7/27/2013 6:46,0,0,0,0,18.70461667,0,0,74.8412,0.358066667,0
7/27/2013 6:47,0,0,0,0,18.68873333,0,0,74.98033333,0.353542373,0
7/27/2013 6:48,0,0,0,0,18.624,0,0,74.81184615,0.373,0
7/27/2013 6:49,0,0,0,0,18.73355,0,0,74.62463333,0.33725,0
7/27/2013 6:50,0,0,0,0,18.72993333,0,0,74.54915,0.343745763,0
7/27/2013 6:51,0,0,0,0,18.71721667,0,0,74.43183051,0.346067797,0
7/27/2013 6:52,0,0,0,0,18.63848333,0,0,74.30601754,0.354283019,0
7/27/2013 6:53,0,0,0,0,18.59115,0,0,73.58378947,0.345297297,0
7/27/2013 6:54,0,0,0,0,18.64658333,0,0,72.26951667,0.344890909,0
7/27/2013 6:55,0,0,0,0,18.7595,0,0,74.23135,0.349326923,0
7/27/2013 6:56,0,0,0,0,18.64861667,0,0,74.12318333,0.349418182,0
7/27/2013 6:57,0,0,0,0,18.5936,0,0,74.01273333,0.35,0
7/27/2013 6:58,0,0,0,0,18.57625,0,0,73.98786842,0.364026316,0
7/27/2013 6:59,0,0,0,0,18.58241667,0,0,73.89568333,0.361932203,0
7/27/2013 7:00,0,0,0,0,18.61735,0,0,73.8134,0.351366667,0
7/27/2013 7:01,0,0,0,0,18.65365,0,0,73.7767,0.348983333,0
7/27/2013 7:02,0,0,0,0,18.71616667,0,0,73.10148333,0.332877193,0
7/27/2013 7:03,0,0,0,0,19.07175,0,0,72.55326316,0.341342105,0
7/27/2013 7:04,0,0,0,0,19.62236667,0,0,72.96485,0.35525,0
7/27/2013 7:05,0,0,0,0,18.71883333,0,0,73.35921667,0.364881356,0
7/27/2013 7:06,0,0,0,0,18.72725,0,0,73.27613333,0.341847458,0
7/27/2013 7:07,0,0,0,0,18.7488,0,0,73.22308333,0.355266667,0
7/27/2013 7:08,0,0,0,0,18.7525,0,0,73.24381081,0.361904762,0
7/27/2013 7:09,0,0,0,0,22.26051667,0,0,73.15616667,0.356965517,0
7/27/2013 7:10,0,0,0,0,21.33785,0,0,0,0.341551724,0
7/27/2013 7:11,0,0,0,0,20.22945,0,0,0,0.344931034,0
7/27/2013 7:12,0,0,0,0,19.62963333,0,0,0,0.365642857,0
7/27/2013 7:13,0,0,0,0,19.70698305,0,0,0,0.354657895,0
7/27/2013 7:14,0,0,0,0,30.21365,0,0,0,0.347224138,0
7/27/2013 7:15,0,0,0,0,20.67275,0,0,0,0.362316667,0
7/27/2013 7:16,0,0,0,0,19.31625,0,0,0,0.34759322,0
7/27/2013 7:17,0,0,0,0,23.43557627,0,0,0,0.34195,0
7/27/2013 7:18,0,0,0,0,20.0786,0,0,0,0.333967742,0
7/27/2013 7:19,0,0,0,0,19.75295,0,0,0,0.365881356,0
7/27/2013 7:20,0,0,0,0,21.9992,0,0,0,0.345090909,0
7/27/2013 7:21,0,0,0,0,19.5576,0,0,0,0.3685,0
7/27/2013 7:22,0,0,0,0,19.7062,0,0,0,0.35440678,0
7/27/2013 7:23,0,0,0,0,23.37425,0,0,0,0.345657895,0
7/27/2013 7:24,0,0,0,0,19.30491667,0,0,0,0.351690909,0
7/27/2013 7:25,0,0,0,0,19.14643333,0,0,0,0.352446429,0
7/27/2013 7:26,0,0,0,0,19.1465,0,0,0,0.352517241,0
7/27/2013 7:27,0,0,0,0,19.18263333,0,0,0,0.369381818,0
7/27/2013 7:28,0,0,0,0,19.17361667,0,0,0,0.334761905,0
7/27/2013 7:29,0,0,0,0,19.23663333,0,0,0,27.3850678,0
7/27/2013 7:30,0,0,0,0,19.19751667,0,0,0,41.01132143,0
7/27/2013 7:31,0,0,0,0,19.20888333,0,0,0,0.343446429,0
7/27/2013 7:32,0,0,0,0,19.29365,0,0,0,0.351020408,0
7/27/2013 7:33,0,0,0,0,19.27685,0,0,0,0.347,0
7/27/2013 7:34,0,0,0,0,19.21531667,0,0,0,0.343204082,0
7/27/2013 7:35,0,0,0,0,19.15481667,0,0,0,0.353661017,0
7/27/2013 7:36,0,0,0,0,19.94153333,0,0,0,0.353824561,0
7/27/2013 7:37,0,0,0,0,19.96588333,0,0,0,0.359473684,0
7/27/2013 7:38,0,0,0,0,23.59828333,0,0,0,0.343648649,0
7/27/2013 7:39,0,0,0,0,20.76591667,0,0,0,0.355446429,0
7/27/2013 7:40,0,0,0,0,21.75056667,0,0,0,0.352116667,0
7/27/2013 7:41,0,0,0,0,20.79176667,0,0,0,0.366196429,0
7/27/2013 7:42,0,0,0,0,19.68393333,0,0,0,0.354133333,0
7/27/2013 7:43,0,0,0,0,19.7454,0,0,0,0.371842105,0
7/27/2013 7:44,0,0,0,0,23.08743333,0,0,0,0.354196429,0
7/27/2013 7:45,0,0,0,0,21.01906667,0,0,0,0.350473684,0
7/27/2013 7:46,0,0,0,0,20.23793333,0,0,0,0.34445,0
7/27/2013 7:47,0,0,0,0,21.40136667,0,0,0,0.366892857,0
7/27/2013 7:48,0,0,0,0,21.66903333,0,0,0,0.328631579,0
7/27/2013 7:49,0,0,0,0,23.58806667,0,0,0,0.355728814,0
7/27/2013 7:50,0,0,0,0,21.53593333,0,0,0,0.336509091,0
7/27/2013 7:51,0,0,0,0,21.60783333,0,0,0,0.353529412,0
7/27/2013 7:52,0,0,0,0,20.82288136,0,0,0,0.346793103,0
7/27/2013 7:53,0,0,0,0,20.25461667,0,0,0,0.335078947,0
7/27/2013 7:54,0,0,0,0,20.33211667,0,0,0,0.34335,0
7/27/2013 7:55,0,0,0,0,19.18991525,0,0,0,0.36287931,0
7/27/2013 7:56,0,0,0,0,19.15035,0,0,0,0.356188679,0
7/27/2013 7:57,0,0,0,0,19.66606667,0,0,0,0.349461538,0
7/27/2013 7:58,0,0,0,0,19.67806667,0,0,0,0.354324324,0
7/27/2013 7:59,0,0,0,0,19.23947458,0,0,0,0.328266667,0
7/27/2013 8:00,0,0,0,0,19.37086441,0,0,0,0.326522727,0
7/27/2013 8:01,0,0,0,0,24.3128,0,0,0,0.338972973,0
7/27/2013 8:02,0,0,0,0,21.07972414,0,0,0,40.17889091,0
7/27/2013 8:03,0,0,0,0,20.2775,0,0,0,45.69556757,0
7/27/2013 8:04,0,0,0,0,26.2323,0,0,0,45.84023529,0
7/27/2013 8:05,0,0,0,0,22.55721667,0,0,0,0.348915254,0
7/27/2013 8:06,0,0,0,0,21.70967241,0,0,0,0.3454,0
7/27/2013 8:07,0,0,0,0,19.88778333,0,0,0,0.345258621,0
7/27/2013 8:08,0,0,0,0,19.369,0,0,0,0.345105263,0
7/27/2013 8:09,0,0,0,0,22.00548276,0,0,0,0.344745763,0
7/27/2013 8:10,0,0,0,0,25.39248333,0,0,0,0.3502,0
7/27/2013 8:11,0,0,0,0,25.51628333,0,0,0,0.372316667,0
7/27/2013 8:12,0,0,0,0,26.78236667,0,0,0,0.34755,0
7/27/2013 8:13,0,0,0,0,22.16865517,0,0,0,0.3505,0
7/27/2013 8:14,0,0,0,0,23.55523333,0,0,0,0.354516667,0
7/27/2013 8:15,0,0,0,0,25.09511667,0,0,0,0.36245,0
7/27/2013 8:16,0,0,0,0,24.95812069,0,0,0,0.355133333,0
7/27/2013 8:17,0,0,0,0,22.79535,0,0,0,0.361916667,0
7/27/2013 8:18,0,0,0,0,24.8796,0,0,0,0.330473684,0
7/27/2013 8:19,0,0,0,0,23.69382759,0,0,0,0.350083333,0
7/27/2013 8:20,0,0,0,0,25.94643333,0,0,0,0.362383333,0
7/27/2013 8:21,0,0,0,0,23.15263333,0,0,0,0.348034483,0
7/27/2013 8:22,0,0,0,0,25.40075,0,0,0,0.346783333,0
7/27/2013 8:23,0,0,0,0,21.51658621,0,0,0,0.346921053,0
7/27/2013 8:24,0,0,0,0,20.33593333,0,0,0,0.350932203,0
7/27/2013 8:25,0,0,0,0,20.13046667,0,0,0,0.346666667,0
7/27/2013 8:26,0,0,0,0,19.47836207,0,0,0,0.342016667,0
7/27/2013 8:27,0,0,0,0,21.45761667,0,0,0,0.348833333,0
7/27/2013 8:28,0,0,0,0,20.06135,0,0,0,0.359710526,0
7/27/2013 8:29,0,0,0,0,19.74216667,0,0,0,0.354,0
7/27/2013 8:30,0,0,0,0,19.21312069,0,0,0,0.345083333,0
7/27/2013 8:31,0,0,0,0,19.59985,0,0,0,0.33635,0
7/27/2013 8:32,0,0,0,0,19.51676667,0,0,0,0.359,0
7/27/2013 8:33,0,0,0,0,19.50539655,0,0,0,0.353894737,0
7/27/2013 8:34,0,0,0,0,19.17561017,0,0,0,0.349033333,0
7/27/2013 8:35,0,0,0,0,19.55533333,0,0,0,0.368385965,0
7/27/2013 8:36,0,0,0,0,19.23538333,0,0,0,0.360733333,0
7/27/2013 8:37,0,0,0,0,19.19232759,0,0,0,0.344241379,0
7/27/2013 8:38,0,0,0,0,19.88222034,0,0,0,0.338585366,0
7/27/2013 8:39,0,0,0,0,20.30415254,0,0,0,0.345508475,0
7/27/2013 8:40,0,0,0,0,19.58298246,0,0,0,0.345898305,0
7/27/2013 8:41,0,0,0,0,26.30548333,0,0,0,0.345383333,0
7/27/2013 8:42,0,0,0,0,20.76481667,0,0,0,0.34062069,0
7/27/2013 8:43,0,0,0,0,21.90218333,0,0,0,0.352947368,0
7/27/2013 8:44,0,0,0,0,19.86016949,0,0,0,0.345355932,0
7/27/2013 8:45,0,0,0,0,24.97043333,0,0,0,0.345559322,0
7/27/2013 8:46,0,0,0,0,27.07773333,0,0,0,0.349461538,0
7/27/2013 8:47,0,0,0,0,22.26166102,0,0,0,0.337915254,0
7/27/2013 8:48,0,0,0,0,20.60135,0,0,0,0.351805556,0
7/27/2013 8:49,0,0,0,0,19.86768333,0,0,0,0.341551724,0
7/27/2013 8:50,0,0,0,0,22.4542,0,0,0,0.351758621,0
7/27/2013 8:51,0,0,0,0,25.05813559,0,0,0,0.349155172,0
7/27/2013 8:52,0,0,0,0,24.52763333,0,0,0,0.353566667,0
7/27/2013 8:53,0,0,0,0,22.70653333,0,0,0,0.353684211,0
7/27/2013 8:54,0,0,0,0,19.97750847,0,0,0,0.352181818,0
7/27/2013 8:55,0,0,0,0,19.52613333,0,0,0,0.348375,0
7/27/2013 8:56,0,0,0,0,19.47038333,0,0,0,0.334724138,0
7/27/2013 8:57,0,0,0,0,19.55066102,0,0,0,0.348945455,0
7/27/2013 8:58,0,0,0,0,19.51666667,0,0,0,0.346954545,0
7/27/2013 8:59,0,0,0,0,23.3084,0,0,0,0.344259259,0
7/27/2013 9:00,0,0,0,0,22.37118333,0,0,0,0.352375,0
7/27/2013 9:01,0,0,0,0,21.18983051,0,0,0,0.355022222,0
7/27/2013 9:02,0,0,0,0,28.81326667,0,0,0,0.369190476,0
7/27/2013 9:03,0,0,0,0,21.6262,0,0,0,0.333861111,0
7/27/2013 9:04,0,0,0,0,22.06091525,0,0,0,0.3445,0
7/27/2013 9:05,0,0,0,0,21.52351667,0,0,0,0.350103448,0
7/27/2013 9:06,0,0,0,0,19.89525,0,0,0,0.357446429,0
7/27/2013 9:07,0,0,0,0,21.55558333,0,0,0,0.350633333,0
7/27/2013 9:08,0,0,0,0,19.54154237,0,0,0,0.345131579,0
7/27/2013 9:09,0,0,0,0,23.34093333,0,0,0,0.355385965,0
7/27/2013 9:10,0,0,0,0,26.09226667,0,0,0,0.36245283,0
7/27/2013 9:11,0,0,0,0,27.59989655,0,0,0,0.3609,0
7/27/2013 9:12,0,0,0,0,21.16901667,0,0,0,0.350035088,0
7/27/2013 9:13,0,0,0,0,25.89788333,0,0,0,0.361105263,0
7/27/2013 9:14,0,0,0,0,21.19733333,0,0,0,0.349904762,0
7/27/2013 9:15,0,0,0,0,0,0,0,0,31.1193,0
7/27/2013 9:16,0,0,0,0,0,0,0,0,6.162109091,0
7/27/2013 9:17,0,0,0,0,0,0,0,0,0.349155172,0
7/27/2013 9:18,0,0,0,0,0,0,0,0,0.364052632,0
7/27/2013 9:19,0,0,0,0,0,0,0,0,0.349576271,0
7/27/2013 9:20,0,0,0,0,0,0,0,0,0.35690566,0
7/27/2013 9:21,0,0,0,0,20.44461538,0,0,0,0.34279661,0
7/27/2013 9:22,0,0,0,0,20.44349153,0,0,0,0.349017241,0
7/27/2013 9:23,0,0,0,0,24.67531667,0,0,0,0.361631579,0
7/27/2013 9:24,0,0,0,0,25.7551,0,0,0,0.368107143,0
7/27/2013 9:25,0,0,0,0,23.1745,0,0,0,0.349051724,0
7/27/2013 9:26,0,0,0,0,22.70221667,0,0,0,0.350947368,0
7/27/2013 9:27,0,0,0,0,23.29256667,0,0,0,0.358383333,0
7/27/2013 9:28,0,0,0,0,25.54116667,0,0,0,0.359078947,0
7/27/2013 9:29,0,0,0,0,22.34386207,0,0,0,0.338466667,0
7/27/2013 9:30,0,0,0,0,22.72005,0,0,0,0.342169492,0
7/27/2013 9:31,0,0,0,0,21.27951667,0,0,0,0.347929825,0
7/27/2013 9:32,0,0,0,0,25.20551667,0,0,0,0.350283333,0
7/27/2013 9:33,0,0,0,0,20.89072414,0,0,0,0.350078947,0
7/27/2013 9:34,0,0,0,0,20.27301667,0,0,0,0.35695,0
7/27/2013 9:35,0,0,0,0,19.41898333,0,0,0,0.344316667,0
7/27/2013 9:36,0,0,0,0,24.84674138,0,0,0,0.350344828,0
7/27/2013 9:37,0,0,0,0,21.49228333,0,0,0,0.336083333,0
7/27/2013 9:38,0,0,0,0,19.19233333,0,0,0,0.349953488,0
7/27/2013 9:39,0,0,0,0,25.55518333,0,0,0,0.353966667,0
7/27/2013 9:40,0,0,0,0,21.60022807,0,0,0,0.35537931,0
7/27/2013 9:41,0,0,0,0,19.6349,0,0,0,0.361516667,0
7/27/2013 9:42,0,0,0,0,19.58823333,0,0,0,0.3443,0
7/27/2013 9:43,0,0,0,0,23.25830508,0,0,0,0.343315789,0
7/27/2013 9:44,0,0,0,0,19.62501667,0,0,0,0.351816667,0
7/27/2013 9:45,0,0,0,0,20.26923333,0,0,0,0.349466667,0
7/27/2013 9:46,0,0,0,0,19.38155,0,0,0,0.346266667,0
7/27/2013 9:47,0,0,0,0,19.62417241,0,0,0,0.346666667,0
7/27/2013 9:48,0,0,0,0,19.7712,0,0,0,0.349027027,0
7/27/2013 9:49,0,0,0,0,19.33171667,0,0,0,0.317661017,0
7/27/2013 9:50,0,0,0,0,19.81857627,0,0,0,0.344631579,0
7/27/2013 9:51,0,0,0,0,19.26953333,0,0,0,0.35545614,0
7/27/2013 9:52,0,0,0,0,19.426,0,0,0,0.348,0
7/27/2013 9:53,0,0,0,0,20.88967797,0,0,0,0.354405405,0
7/27/2013 9:54,0,0,0,0,19.38096667,0,0,0,0.346915254,0
7/27/2013 9:55,0,0,0,0,19.43293333,0,0,0,0.346086957,0
7/27/2013 9:56,0,0,0,0,19.47145,0,0,0,0.345362069,0
7/27/2013 9:57,0,0,0,0,26.01032203,0,0,0,0.35722449,0
7/27/2013 9:58,0,0,0,0,21.21247458,0,0,0,0.324482759,0
7/27/2013 9:59,0,0,0,0,25.66588333,0,0,0,0.353433333,0
7/27/2013 10:00,0,0,0,0,22.22120339,0,0,0,0.362883333,0
7/27/2013 10:01,0,0,0,0,6.760983333,0,0,73.0663,0.3452,0
7/27/2013 10:02,0,0,0,0,0.052266667,0,0,75.47077586,0.357616667,0
7/27/2013 10:03,0,0,0,0,0.050389831,0,0,75.97493182,0.349387097,0
7/27/2013 10:04,0,0,0,0,0.040813559,0,0,74.97166667,0.362310345,0
7/27/2013 10:05,0,0,0,0,0.049583333,0,0,75.28233898,0.333391304,0
7/27/2013 10:06,0,0,0,0,0.047183333,0,0,72.39751667,0,0
7/27/2013 10:07,0,0,0,0,0.049931034,0,0,75.06696667,0,0
7/27/2013 10:08,0,0,0,0,0.043385965,0,0,74.86881579,0.379230769,0
7/27/2013 10:09,0,0,0,0,0.045913793,0,0,74.70339655,0.34995,0
7/27/2013 10:10,0,0,0,0,0.052666667,0,0,74.63353333,0.376581818,0
7/27/2013 10:11,0,0,0,0,0.047872727,0,0,74.5715,0.358553571,0
7/27/2013 10:12,0,0,0,0,0.044423729,0,0,74.4699,0.338083333,0
7/27/2013 10:13,0,0,0,0,0.0498,0,0,73.61521053,0.351127273,0
7/27/2013 10:14,0,0,0,0,0.053833333,0,0,74.52435,0.34435,0
7/27/2013 10:15,0,0,0,0,0.048983333,0,0,74.4867,0.353816667,0
7/27/2013 10:16,0,0,0,0,0.05235,0,0,74.5687069,0.349527273,0
7/27/2013 10:17,0,0,0,0,0.041033333,0,0,73.56181667,0.349933333,0
7/27/2013 10:18,0,0,0,0,0.05075,0,0,74.27855172,0.340945946,0
7/27/2013 10:19,0,0,0,0,0.045516667,0,0,74.27262069,0.357297872,0
7/27/2013 10:20,0,0,0,0,0.042016667,0,0,74.18118333,0.353414634,0
7/27/2013 10:21,0,0,0,0,0.05045,0,0,74.17625,0.346982759,0
7/27/2013 10:22,0,0,0,0,0.054566667,0,0,74.076,0.339846154,0
7/27/2013 10:23,0,0,0,0,0.049516667,0,0,73.79226316,0.3647,0
7/27/2013 10:24,0,0,0,0,0.042466667,0,0,74.132,0,0
7/27/2013 10:25,0,0,0,0,0.04785,0,0,74.117,0,0
7/27/2013 10:26,0,0,0,0,0.043766667,0,0,74.07769492,0.318923077,0
7/27/2013 10:27,0,0,0,0,0.051866667,0,0,73.99698333,0.340067797,0
7/27/2013 10:28,0,0,0,0,0.043816667,0,0,73.72368293,0.349552632,0
7/27/2013 10:29,0,0,0,0,0.050083333,0,0,0,0.36255,0
7/27/2013 10:30,0,0,0,0,0.054033333,0,0,0,0.34659322,0
7/27/2013 10:31,0,0,0,0,0.051016667,0,0,0,0.349966667,0
7/27/2013 10:32,0,0,0,0,0.044983333,0,0,0,0.358568966,0
7/27/2013 10:33,0,0,0,0,0.049633333,0,0,0,0.366657895,0
7/27/2013 10:34,0,0,0,0,0.0493,0,0,0,0.349559322,0
7/27/2013 10:35,0,0,0,0,0.046833333,0,0,0,0.342,0
7/27/2013 10:36,0,0,0,0,0.0556,0,0,0,0.349148148,0
7/27/2013 10:37,0,0,0,0,0.049516667,0,0,0,0.36236,0
7/27/2013 10:38,0,0,0,0,0.04585,0,0,0,0.343108108,0
7/27/2013 10:39,0,0,0,0,0.05335,0,0,0,0.33725,0
7/27/2013 10:40,0,0,0,0,0.051816667,0,0,0,0.344627119,0
7/27/2013 10:41,0,0,0,0,0.046266667,0,0,0,0.337183333,0
7/27/2013 10:42,0,0,0,0,0.043733333,0,0,0,0.346052632,0
7/27/2013 10:43,0,0,0,0,0.050083333,0,0,0,0.34525,0
7/27/2013 10:44,0,0,0,0,0.0546,0,0,0,0.347683333,0
7/27/2013 10:45,0,0,0,0,0.0411,0,0,0,0.33475,0
7/27/2013 10:46,0,0,0,0,0.04645,0,0,0,0.358633333,0
7/27/2013 10:47,0,0,0,0,0.05305,0,0,0,0.36005,0
7/27/2013 10:48,0,0,0,0,0.053316667,0,0,0,0.349514286,0
7/27/2013 10:49,0,0,0,0,0.058833333,0,0,0,0.353298246,0
7/27/2013 10:50,0,0,0,0,0.053,0,0,0,0.357137931,0
7/27/2013 10:51,0,0,0,0,0.051466667,0,0,0,0.342258621,0
7/27/2013 10:52,0,0,0,0,0.045733333,0,0,0,0.347172414,0
7/27/2013 10:53,0,0,0,0,0.062483333,0,0,0,0.344190476,0
7/27/2013 10:54,0,0,0,0,0.048316667,0,0,0,0.343083333,0
7/27/2013 10:55,0,0,0,0,0.0418,0,0,0,0.33559322,0
7/27/2013 10:56,0,0,0,0,0.056516667,0,0,0,0.337683333,0
7/27/2013 10:57,0,0,0,0,0.04495,0,0,0,0.356516667,0
7/27/2013 10:58,0,0,0,0,0.0477,0,0,0,0.365815789,0
7/27/2013 10:59,0,0,0,0,0.049133333,0,0,0,0.339583333,0
7/27/2013 11:00,0,0,0,0,0.061466667,0,0,0,0.358466667,0
7/27/2013 11:01,0,0,0,0,0.067366667,0,0,0,0.343810345,0
7/27/2013 11:02,0,0,0,0,0.055333333,0,0,0,0.328933333,0
7/27/2013 11:03,0,0,0,0,0.051283333,0,0,0,0.355289474,0
7/27/2013 11:04,0,0,0,0,0.060733333,0,0,0,0.353389831,0
7/27/2013 11:05,0,0,0,0,0.054933333,0,0,0,0.343965517,0
7/27/2013 11:06,0,0,0,0,0.047116667,0,0,0,0.353103448,0
7/27/2013 11:07,0,0,0,0,0.050166667,0,0,0,0.349666667,0
7/27/2013 11:08,0,0,0,0,0.042466667,0,0,0,0.379285714,0
7/27/2013 11:09,0,0,0,0,0.050533333,0,0,0,0.349844828,0
7/27/2013 11:10,0,0,0,0,0.045733333,0,0,0,0.364066667,0
7/27/2013 11:11,0,0,0,0,24.80465,0,0,0,0.358070175,0
7/27/2013 11:12,0,0,0,0,63.06838333,0,0,0,0.366074074,0
7/27/2013 11:13,0,477.799102,0,0,61.89526667,0,0,0,0.366027778,0
7/27/2013 11:14,0,392.601069,0,0,62.07523333,0,0,0,0.336683333,0
7/27/2013 11:15,0,410.2646167,0,0,62.14205,0,0,0,0.354366667,0
7/27/2013 11:16,0,1537.4451,0,0,62.24385,0,0,0,0.332898305,0
7/27/2013 11:17,0,1661.642614,0,0,62.48696667,0,0,0,0.34635,0
7/27/2013 11:18,0,1709.122667,0,0,62.56776667,0,0,0,0.362763158,0
7/27/2013 11:19,0,1744.238467,0,0,62.82623333,0,0,0,0.347103448,0
7/27/2013 11:20,0,1768.35005,0,0,62.78666667,0,0,0,0.357,0
7/27/2013 11:21,0,1785.75569,0,0,62.87663333,0,0,0,0.346383333,0
7/27/2013 11:22,0,1794.642617,0,0,63.13133333,0,0,0,0.358583333,0
7/27/2013 11:23,0,1791.579117,0,0,66.04615,0,0,0,0.349083333,0
7/27/2013 11:24,0,1793.010172,0,0,64.21621667,0,0,0,0.343933333,0
7/27/2013 11:25,0,1805.482217,0,0,63.37546667,0,0,0,0.3331,0
